date,ticker,sector,open_price,close_price,daily_return,volume,market_cap_B,pe_ratio,dividend_yield,sp500_return
2024-08-09,AAPL,Technology,229.12,231.82,0.01179,6458476,2800,23.13,0.0005,-0.002467
2024-08-09,MSFT,Technology,484.91,478.19,-0.013866,4887815,2900,26.15,0.0144,-0.002467
2024-08-09,JNJ,Healthcare,157.08,158.28,0.007619,2812365,380,17.93,0.0047,-0.002467
2024-08-09,PFE,Healthcare,25.95,25.38,-0.021896,6853383,160,17.3,0.0201,-0.002467
2024-08-09,JPM,Financials,120.25,122.49,0.018635,3905351,540,16.29,0.0227,-0.002467
2024-08-09,BAC,Financials,34.56,34.68,0.003335,3646409,260,19.08,0.0331,-0.002467
2024-08-09,XOM,Energy,93.21,93.15,-0.000688,6182537,450,24.47,0.0292,-0.002467
2024-08-09,CVX,Energy,187.16,191.21,0.021642,4511248,300,21.11,0.0106,-0.002467
2024-08-09,PG,Consumer,145.39,147.05,0.011427,4501834,380,26.07,0.0237,-0.002467
2024-08-09,KO,Consumer,74.46,74.65,0.002544,3213202,260,23.07,0.0416,-0.002467
2024-08-10,AAPL,Technology,231.82,232.69,0.003737,7601577,2800,28.17,0.0257,0.00465
2024-08-10,MSFT,Technology,478.19,482.72,0.009471,5915857,2900,23.3,0.0019,0.00465
2024-08-10,JNJ,Healthcare,158.28,158.7,0.002664,5167215,380,46.6,0.0163,0.00465
2024-08-10,PFE,Healthcare,25.38,25.96,0.022848,7358587,160,19.72,0.0092,0.00465
2024-08-10,JPM,Financials,122.49,124.71,0.018128,4922500,540,15.05,0.0149,0.00465
2024-08-10,BAC,Financials,34.68,35.32,0.018429,5314624,260,23.34,0.0197,0.00465
2024-08-10,XOM,Energy,93.15,94.54,0.014967,4066118,450,21.76,0.0237,0.00465
2024-08-10,CVX,Energy,191.21,196.49,0.027613,1146695,300,32.01,0.0181,0.00465
2024-08-10,PG,Consumer,147.05,152.87,0.039559,4248716,380,31.26,0.0264,0.00465
2024-08-10,KO,Consumer,74.65,73.01,-0.022015,2754900,260,24.75,0.0151,0.00465
2024-08-12,AAPL,Technology,232.69,229.92,-0.011913,5220262,2800,18.59,0.0064,-0.023017
2024-08-12,MSFT,Technology,482.72,473.08,-0.01997,3964247,2900,25.55,0.0132,-0.023017
2024-08-12,JNJ,Healthcare,158.7,155.92,-0.017493,3480742,380,35.39,0.0115,-0.023017
2024-08-12,PFE,Healthcare,25.96,25.55,-0.015882,6772259,160,5,0.0091,-0.023017
2024-08-12,JPM,Financials,124.71,122.79,-0.015421,5065341,540,26.62,0.0208,-0.023017
2024-08-12,BAC,Financials,35.32,34.65,-0.019076,3701440,260,,,-0.023017
2024-08-12,XOM,Energy,94.54,91.71,-0.029886,8331330,450,5.26,0.0137,-0.023017
2024-08-12,CVX,Energy,196.49,190.98,-0.028029,3703336,300,35.86,0.0142,-0.023017
2024-08-12,PG,Consumer,152.87,147.91,-0.032432,5680650,380,24.89,0.0264,-0.023017
2024-08-12,KO,Consumer,73.01,72.95,-0.000851,3860466,260,11.48,0.0336,-0.023017
2024-08-13,AAPL,Technology,229.92,222.8,-0.030964,5867436,2800,20.07,0.0283,-0.007789
2024-08-13,MSFT,Technology,473.08,473.66,0.001229,7904443,2900,19.29,0.0405,-0.007789
2024-08-13,JNJ,Healthcare,155.92,154.86,-0.006778,3975842,380,37.95,0.0101,-0.007789
2024-08-13,PFE,Healthcare,25.55,25.2,-0.013503,4487204,160,,0.0265,-0.007789
2024-08-13,JPM,Financials,122.79,122.57,-0.001811,4360929,540,18.33,0.0186,-0.007789
2024-08-13,BAC,Financials,34.65,34.75,0.002909,2254823,260,25.91,0.0183,-0.007789
2024-08-13,XOM,Energy,91.71,93.38,0.018215,4072006,450,17.67,0.0214,-0.007789
2024-08-13,CVX,Energy,190.98,185.6,-0.028154,4486780,300,14.27,0.0315,-0.007789
2024-08-13,PG,Consumer,147.91,148.95,0.007,5099224,380,11.17,0.0179,-0.007789
2024-08-13,KO,Consumer,72.95,72.5,-0.006139,7207319,260,19.13,0.0085,-0.007789
2024-08-15,AAPL,Technology,222.8,212.45,-0.046457,8219793,2800,34.56,0.0111,-0.023352
2024-08-15,MSFT,Technology,473.66,456.21,-0.036835,4192425,2900,8.49,0.0167,-0.023352
2024-08-15,JNJ,Healthcare,154.86,149.94,-0.031778,6917955,380,14.81,0.0206,-0.023352
2024-08-15,PFE,Healthcare,25.2,24.52,-0.026919,5332496,160,15.16,0.0161,-0.023352
2024-08-15,JPM,Financials,122.57,116.4,-0.050304,4002489,540,22.03,0.0322,-0.023352
2024-08-15,BAC,Financials,34.75,32.89,-0.053613,5040666,260,17.07,0.0173,-0.023352
2024-08-15,XOM,Energy,93.38,88.76,-0.049436,3767443,450,20.29,0.0287,-0.023352
2024-08-15,CVX,Energy,185.6,178.17,-0.04002,3452272,300,19.96,0.0246,-0.023352
2024-08-15,PG,Consumer,148.95,146.9,-0.013784,2501427,380,22.35,0.0112,-0.023352
2024-08-15,KO,Consumer,72.5,70.21,-0.031607,7200027,260,30.77,0.0201,-0.023352
2024-08-16,AAPL,Technology,212.45,214.19,0.008178,5813579,2800,15.88,0.0345,0.015212
2024-08-16,MSFT,Technology,456.21,463.67,0.016351,4240831,2900,18.62,0.0111,0.015212
2024-08-16,JNJ,Healthcare,149.94,152.36,0.01612,4785322,380,27.96,0.0047,0.015212
2024-08-16,PFE,Healthcare,24.52,24.9,0.015487,5652069,160,18.67,,0.015212
2024-08-16,JPM,Financials,116.4,116.53,0.001085,3154740,540,20.88,0.0374,0.015212
2024-08-16,BAC,Financials,32.89,33.72,0.025305,520882,260,24.81,0.0179,0.015212
2024-08-16,XOM,Energy,88.76,87.6,-0.013116,5187480,450,10.01,0.0205,0.015212
2024-08-16,CVX,Energy,178.17,182.12,0.022195,3873639,300,25.26,0.0269,0.015212
2024-08-16,PG,Consumer,146.9,151.36,0.030357,6049828,380,32.05,0.022,0.015212
2024-08-16,KO,Consumer,70.21,73.75,0.050472,6133020,260,29.91,0.0107,0.015212
2024-08-18,AAPL,Technology,214.19,213.03,-0.0054,606691,2800,16.16,0.0002,-0.006912
2024-08-18,MSFT,Technology,463.67,452.97,-0.023083,2826291,2900,22.66,0.0195,-0.006912
2024-08-18,JNJ,Healthcare,152.36,151.41,-0.006244,5636577,380,5.06,0.0242,-0.006912
2024-08-18,PFE,Healthcare,24.9,24.81,-0.003426,5233235,160,26.98,0.0296,-0.006912
2024-08-18,JPM,Financials,116.53,119.46,0.02514,5731166,540,17.62,0.0225,-0.006912
2024-08-18,BAC,Financials,33.72,33.7,-0.000543,7588608,260,22.53,0.0307,-0.006912
2024-08-18,XOM,Energy,87.6,88.76,0.013293,3914083,450,22.98,0.0191,-0.006912
2024-08-18,CVX,Energy,182.12,178.67,-0.018934,6660553,300,14.98,0.0221,-0.006912
2024-08-18,PG,Consumer,151.36,149.06,-0.01518,3553466,380,21.01,0.0165,-0.006912
2024-08-18,KO,Consumer,73.75,73.12,-0.008507,3445829,260,17.6,0.0238,-0.006912
2024-08-19,AAPL,Technology,213.03,217.01,0.018673,6102493,2800,22.07,0.0293,0.012577
2024-08-19,MSFT,Technology,452.97,456.47,0.007734,3752704,2900,31.72,0.0165,0.012577
2024-08-19,JNJ,Healthcare,151.41,152.91,0.009903,3481447,380,29.22,0.0231,0.012577
2024-08-19,PFE,Healthcare,24.81,24.52,-0.01177,6505120,160,38.3,0.0179,0.012577
2024-08-19,JPM,Financials,119.46,118.59,-0.007275,7614749,540,29.02,0.0124,0.012577
2024-08-19,BAC,Financials,33.7,33.48,-0.006409,5364955,260,10.47,0.02,0.012577
2024-08-19,XOM,Energy,88.76,90.07,0.014803,5008930,450,30.39,0.0146,0.012577
2024-08-19,CVX,Energy,178.67,176.63,-0.011425,2802866,300,27.64,0.0208,0.012577
2024-08-19,PG,Consumer,149.06,148.66,-0.002673,4912760,380,25.32,0.0312,0.012577
2024-08-19,KO,Consumer,73.12,75.12,0.027394,5194887,260,6.6,0.0258,0.012577
2024-08-21,AAPL,Technology,217.01,213.06,-0.018197,4634480,2800,18.87,0.0238,-0.009846
2024-08-21,MSFT,Technology,456.47,453.04,-0.007513,6791556,2900,26.2,0.0151,-0.009846
2024-08-21,JNJ,Healthcare,152.91,148.68,-0.027663,5129850,380,20.87,0.0278,-0.009846
2024-08-21,PFE,Healthcare,24.52,24.2,-0.013239,6119234,160,19.13,0.0219,-0.009846
2024-08-21,JPM,Financials,118.59,117.76,-0.006961,7138395,540,32.53,0.0074,-0.009846
2024-08-21,BAC,Financials,33.48,32.68,-0.023945,6503582,260,27.67,0.0171,-0.009846
2024-08-21,XOM,Energy,90.07,90.87,0.008907,3524885,450,14.52,0.0221,-0.009846
2024-08-21,CVX,Energy,176.63,169.68,-0.039341,2452055,300,36.17,0.0142,-0.009846
2024-08-21,PG,Consumer,148.66,148.39,-0.00185,5345308,380,29.18,0.0321,-0.009846
2024-08-21,KO,Consumer,75.12,75.56,0.005917,3983185,260,33.13,0.0284,-0.009846
2024-08-22,AAPL,Technology,213.06,213.61,0.002564,6114250,2800,17.74,0.0245,0.004647
2024-08-22,MSFT,Technology,453.04,461.71,0.019139,5880191,2900,20.82,0.025,0.004647
2024-08-22,JNJ,Healthcare,148.68,149.23,0.003676,6395755,380,21.83,0.0173,0.004647
2024-08-22,PFE,Healthcare,24.2,23.74,-0.019105,2986333,160,30.41,0.0218,0.004647
2024-08-22,JPM,Financials,117.76,119.56,0.015262,3758362,540,13.17,0.0405,0.004647
2024-08-22,BAC,Financials,32.68,31.64,-0.031713,7964942,260,18.87,0,0.004647
2024-08-22,XOM,Energy,90.87,90.53,-0.003736,5643084,450,22.47,0.0073,0.004647
2024-08-22,CVX,Energy,169.68,174.88,0.030663,6047619,300,25.32,0.016,0.004647
2024-08-22,PG,Consumer,148.39,150.22,0.012305,4492698,380,7.37,0.0175,0.004647
2024-08-22,KO,Consumer,75.56,74.61,-0.01255,6073393,260,16.7,0.0076,0.004647
2024-08-24,AAPL,Technology,213.61,209.65,-0.018547,8287961,2800,30.07,0.0308,0.010137
2024-08-24,MSFT,Technology,461.71,465.04,0.007215,3502550,2900,30.22,0.0215,0.010137
2024-08-24,JNJ,Healthcare,149.23,151.48,0.015061,7591301,380,12.34,0.013,0.010137
2024-08-24,PFE,Healthcare,23.74,24.21,0.019961,6125599,160,32.04,0.0063,0.010137
2024-08-24,JPM,Financials,119.56,120.41,0.007093,6309017,540,17.41,0.0115,0.010137
2024-08-24,BAC,Financials,31.64,31.94,0.009381,3356228,260,26.39,0.0192,0.010137
2024-08-24,XOM,Energy,90.53,90.49,-0.000438,3486578,450,23.86,0.0485,0.010137
2024-08-24,CVX,Energy,174.88,175.0,0.000686,7589656,300,18.73,0.0324,0.010137
2024-08-24,PG,Consumer,150.22,151.77,0.010334,3316320,380,26.63,0.0167,0.010137
2024-08-24,KO,Consumer,74.61,77.06,0.032884,7872903,260,24.52,0.024,0.010137
2024-08-25,AAPL,Technology,209.65,213.9,0.020281,2329908,2800,37.75,0.0505,-0.007107
2024-08-25,MSFT,Technology,465.04,466.59,0.003326,8154226,2900,24.49,0.0301,-0.007107
2024-08-25,JNJ,Healthcare,151.48,147.64,-0.025378,5204507,380,29.52,0.0053,-0.007107
2024-08-25,PFE,Healthcare,24.21,23.82,-0.016258,8036527,160,18.24,0.0197,-0.007107
2024-08-25,JPM,Financials,120.41,122.19,0.014793,5544588,540,17.0,0.0032,-0.007107
2024-08-25,BAC,Financials,31.94,31.81,-0.004172,4084165,260,6.88,0.0289,-0.007107
2024-08-25,XOM,Energy,90.49,89.33,-0.012873,3955534,450,23.16,0.0356,-0.007107
2024-08-25,CVX,Energy,175.0,174.45,-0.003143,1933047,300,10.95,0.0081,-0.007107
2024-08-25,PG,Consumer,151.77,148.37,-0.022433,6184563,380,17.79,0.0251,-0.007107
2024-08-25,KO,Consumer,77.06,76.89,-0.0022,2422344,260,27.1,0.0233,-0.007107
2024-08-26,AAPL,Technology,213.9,210.54,-0.015728,5292583,2800,27.8,0.0182,0.00137
2024-08-26,MSFT,Technology,466.59,477.15,0.022635,4854742,2900,13.51,0.0173,0.00137
2024-08-26,JNJ,Healthcare,147.64,149.27,0.011045,5027560,380,9.21,0.0291,0.00137
2024-08-26,PFE,Healthcare,23.82,23.74,-0.003161,5378866,160,29.91,0.0244,0.00137
2024-08-26,JPM,Financials,122.19,124.1,0.015658,5782588,540,21.5,0.0089,0.00137
2024-08-26,BAC,Financials,31.81,31.27,-0.017042,5639756,260,14.83,0.0376,0.00137
2024-08-26,XOM,Energy,89.33,89.88,0.006136,8292437,450,23.45,0.0289,0.00137
2024-08-26,CVX,Energy,174.45,173.06,-0.007988,2722705,300,23.26,0.0103,0.00137
2024-08-26,PG,Consumer,148.37,148.46,0.000582,1668288,380,26.35,0.0287,0.00137
2024-08-26,KO,Consumer,76.89,76.31,-0.007604,6622062,260,25.02,0.0097,0.00137
2024-08-28,AAPL,Technology,210.54,218.01,0.035495,7641559,2800,20.32,0.0273,0.004332
2024-08-28,MSFT,Technology,477.15,460.17,-0.035582,5874222,2900,28.13,0.0236,0.004332
2024-08-28,JNJ,Healthcare,149.27,149.54,0.001786,2376196,380,16.35,0.0338,0.004332
2024-08-28,PFE,Healthcare,23.74,24.02,0.011623,6499514,160,15.9,0.0341,0.004332
2024-08-28,JPM,Financials,124.1,122.35,-0.014079,6357668,540,27.04,0.016,0.004332
2024-08-28,BAC,Financials,31.27,31.0,-0.008752,3124487,260,17.34,0.0181,0.004332
2024-08-28,XOM,Energy,89.88,91.17,0.014299,7795799,450,22.96,0.014,0.004332
2024-08-28,CVX,Energy,173.06,175.86,0.016163,4805313,300,26.18,0.0153,0.004332
2024-08-28,PG,Consumer,148.46,147.52,-0.006358,4678032,380,22.74,0.013,0.004332
2024-08-28,KO,Consumer,76.31,76.44,0.001726,4855324,260,20.38,0.0307,0.004332
2024-08-29,AAPL,Technology,218.01,215.83,-0.01002,7671119,2800,16.97,0.0294,-0.005949
2024-08-29,MSFT,Technology,460.17,458.3,-0.004064,3725021,2900,26.61,0.0092,-0.005949
2024-08-29,JNJ,Healthcare,149.54,151.43,0.012655,6605441,380,21.44,0.0016,-0.005949
2024-08-29,PFE,Healthcare,24.02,23.51,-0.021165,5441841,160,35.43,0.0182,-0.005949
2024-08-29,JPM,Financials,122.35,121.82,-0.004345,5475582,540,33.29,0.0216,-0.005949
2024-08-29,BAC,Financials,31.0,30.11,-0.02885,6218553,260,28.13,0.0188,-0.005949
2024-08-29,XOM,Energy,91.17,90.28,-0.009769,4042707,450,34.4,0.0152,-0.005949
2024-08-29,CVX,Energy,175.86,179.3,0.019557,7428906,300,25.41,0.0173,-0.005949
2024-08-29,PG,Consumer,147.52,149.33,0.012237,1731068,380,18.56,0.0219,-0.005949
2024-08-29,KO,Consumer,76.44,76.23,-0.002804,9701534,260,11.72,0.0265,-0.005949
2024-08-31,AAPL,Technology,215.83,215.25,-0.002687,6990503,2800,18.13,0.0128,-0.011696
2024-08-31,MSFT,Technology,458.3,446.63,-0.02547,3424109,2900,24.68,0.0252,-0.011696
2024-08-31,JNJ,Healthcare,151.43,148.56,-0.018967,7679903,380,17.97,0.0354,-0.011696
2024-08-31,PFE,Healthcare,23.51,22.98,-0.022681,5640560,160,7.89,0.0248,-0.011696
2024-08-31,JPM,Financials,121.82,116.46,-0.043975,5017492,540,28.52,0.0164,-0.011696
2024-08-31,BAC,Financials,30.11,29.69,-0.013862,9520627,260,26.15,0.0255,-0.011696
2024-08-31,XOM,Energy,90.28,88.42,-0.020591,8419427,450,18.39,0.0183,-0.011696
2024-08-31,CVX,Energy,179.3,177.33,-0.010989,4821035,300,32.97,0.0264,-0.011696
2024-08-31,PG,Consumer,149.33,149.45,0.000816,4870049,380,14.17,0.0251,-0.011696
2024-08-31,KO,Consumer,76.23,74.47,-0.023047,7085593,260,5,0.0399,-0.011696
2024-09-01,AAPL,Technology,215.25,206.77,-0.039389,3778591,2800,30.49,0.0122,-0.020622
2024-09-01,MSFT,Technology,446.63,439.49,-0.015986,5506764,2900,26.61,0.0173,-0.020622
2024-09-01,JNJ,Healthcare,148.56,145.89,-0.017993,1504322,380,19.59,0.0104,-0.020622
2024-09-01,PFE,Healthcare,22.98,22.89,-0.003903,6826370,160,20.09,0.0141,-0.020622
2024-09-01,JPM,Financials,116.46,116.12,-0.002905,4369085,540,11.85,0.0149,-0.020622
2024-09-01,BAC,Financials,29.69,28.3,-0.046977,7790074,260,15.07,0.0191,-0.020622
2024-09-01,XOM,Energy,88.42,85.57,-0.032177,4524786,450,32.29,0.0323,-0.020622
2024-09-01,CVX,Energy,177.33,172.72,-0.026009,4851275,300,37.18,0.0188,-0.020622
2024-09-01,PG,Consumer,149.45,146.6,-0.019056,6787868,380,9.93,0,-0.020622
2024-09-01,KO,Consumer,74.47,74.6,0.001697,5705813,260,20.41,0.0118,-0.020622
2024-09-03,AAPL,Technology,206.77,206.15,-0.002996,7438573,2800,22.28,0.0104,0.007259
2024-09-03,MSFT,Technology,439.49,432.59,-0.015709,6442987,2900,22.81,0.0116,0.007259
2024-09-03,JNJ,Healthcare,145.89,145.4,-0.003356,5684526,380,8.09,0.019,0.007259
2024-09-03,PFE,Healthcare,22.89,23.31,0.018506,1922056,160,21.54,0.0082,0.007259
2024-09-03,JPM,Financials,116.12,115.8,-0.00275,100000,540,17.17,0.0171,0.007259
2024-09-03,BAC,Financials,28.3,28.07,-0.007975,7805907,260,8.9,0.0291,0.007259
2024-09-03,XOM,Energy,85.57,85.38,-0.002274,7021295,450,18.7,0.0328,0.007259
2024-09-03,CVX,Energy,172.72,173.69,0.005644,4060532,300,19.71,0.0206,0.007259
2024-09-03,PG,Consumer,146.6,147.37,0.005226,6479881,380,18.21,0.0131,0.007259
2024-09-03,KO,Consumer,74.6,76.28,0.022587,6297544,260,24.63,0.0168,0.007259
2024-09-04,AAPL,Technology,206.15,207.57,0.006871,2301616,2800,29.61,0.0058,0.00622
2024-09-04,MSFT,Technology,432.59,431.52,-0.002477,4782225,2900,32.46,0.0241,0.00622
2024-09-04,JNJ,Healthcare,145.4,144.28,-0.007714,3733407,380,29.28,0.0233,0.00622
2024-09-04,PFE,Healthcare,23.31,23.5,0.008041,6284163,160,34.8,0.0136,0.00622
2024-09-04,JPM,Financials,115.8,116.78,0.008447,4610508,540,24.67,0.0306,0.00622
2024-09-04,BAC,Financials,28.07,27.33,-0.026206,6175901,260,18.67,0.0096,0.00622
2024-09-04,XOM,Energy,85.38,88.4,0.035428,3357023,450,31.39,0.0324,0.00622
2024-09-04,CVX,Energy,173.69,177.46,0.021695,1274617,300,40.29,0.0271,0.00622
2024-09-04,PG,Consumer,147.37,145.87,-0.010188,4421424,380,19.35,0.0267,0.00622
2024-09-04,KO,Consumer,76.28,76.15,-0.001657,4539049,260,35.74,0.0317,0.00622
2024-09-06,AAPL,Technology,207.57,206.22,-0.006511,5530970,2800,12.34,0.0241,-0.001417
2024-09-06,MSFT,Technology,431.52,433.29,0.004091,7377017,2900,14.93,0.0349,-0.001417
2024-09-06,JNJ,Healthcare,144.28,144.94,0.0046,6122044,380,15.8,0.0074,-0.001417
2024-09-06,PFE,Healthcare,23.5,23.82,0.013438,5335653,160,9.58,0.0281,-0.001417
2024-09-06,JPM,Financials,116.78,118.09,0.011199,3417828,540,8.74,0.0089,-0.001417
2024-09-06,BAC,Financials,27.33,27.16,-0.006292,3341131,260,18.39,0.0284,-0.001417
2024-09-06,XOM,Energy,88.4,88.11,-0.00327,6492501,450,22.06,0.0232,-0.001417
2024-09-06,CVX,Energy,177.46,178.41,0.005361,5392077,300,34.72,0.0075,-0.001417
2024-09-06,PG,Consumer,145.87,143.35,-0.017274,2568204,380,20.92,0.0332,-0.001417
2024-09-06,KO,Consumer,76.15,75.87,-0.003684,8384199,260,22.35,0.0276,-0.001417
2024-09-07,AAPL,Technology,206.22,201.56,-0.022621,7784256,2800,35.0,0.0296,0.000643
2024-09-07,MSFT,Technology,433.29,440.85,0.017448,6150589,2900,18.23,0.0217,0.000643
2024-09-07,JNJ,Healthcare,144.94,145.97,0.007118,4259420,380,11.53,0.0254,0.000643
2024-09-07,PFE,Healthcare,23.82,23.78,-0.001838,2649057,160,5,0.02,0.000643
2024-09-07,JPM,Financials,118.09,115.1,-0.02528,6861214,540,14.59,0.0353,0.000643
2024-09-07,BAC,Financials,27.16,26.76,-0.014724,6026597,260,28.26,0.0171,0.000643
2024-09-07,XOM,Energy,88.11,88.84,0.008329,1310474,450,23.86,0.019,0.000643
2024-09-07,CVX,Energy,178.41,177.68,-0.004087,3434354,300,31.91,0,0.000643
2024-09-07,PG,Consumer,143.35,138.87,-0.03124,7208329,380,47.5,0.0405,0.000643
2024-09-07,KO,Consumer,75.87,75.96,0.001171,3618289,260,32.69,0.0232,0.000643
2024-09-09,AAPL,Technology,201.56,205.64,0.020267,4821662,2800,17.91,0.0294,0.009888
2024-09-09,MSFT,Technology,440.85,440.69,-0.000356,6026522,2900,25.73,0.0093,0.009888
2024-09-09,JNJ,Healthcare,145.97,146.64,0.004561,6980710,380,11.4,0.0484,0.009888
2024-09-09,PFE,Healthcare,23.78,24.34,0.023429,5850062,160,18.21,0.0258,0.009888
2024-09-09,JPM,Financials,115.1,115.68,0.00502,4676440,540,14.52,0.026,0.009888
2024-09-09,BAC,Financials,26.76,27.51,0.028182,4532027,260,8.61,0.02,0.009888
2024-09-09,XOM,Energy,88.84,91.79,0.033222,3069440,450,17.41,0.0319,0.009888
2024-09-09,CVX,Energy,177.68,178.8,0.006314,6171090,300,14.84,0.013,0.009888
2024-09-09,PG,Consumer,138.87,140.28,0.010121,5850253,380,32.66,0.0124,0.009888
2024-09-09,KO,Consumer,75.96,76.35,0.005191,4347445,260,24.45,0.0244,0.009888
2024-09-10,AAPL,Technology,205.64,207.41,0.008612,2732320,2800,37.69,0.0282,0.006934
2024-09-10,MSFT,Technology,440.69,441.6,0.002055,5610009,2900,32.67,0.0181,0.006934
2024-09-10,JNJ,Healthcare,146.64,147.97,0.009044,2814809,380,29.37,0.014,0.006934
2024-09-10,PFE,Healthcare,24.34,24.18,-0.006723,3921167,160,25.87,0.021,0.006934
2024-09-10,JPM,Financials,115.68,120.21,0.03913,4403544,540,9.87,0.0245,0.006934
2024-09-10,BAC,Financials,27.51,28.32,0.029349,5197486,260,27.13,0.0238,0.006934
2024-09-10,XOM,Energy,91.79,91.67,-0.001307,4621203,450,14.66,0.0336,0.006934
2024-09-10,CVX,Energy,178.8,178.11,-0.003883,4353749,300,23.93,0.0234,0.006934
2024-09-10,PG,Consumer,140.28,140.8,0.003714,4306566,380,21.7,0.0415,0.006934
2024-09-10,KO,Consumer,76.35,76.34,-9.8e-05,1558955,260,12.89,0.0162,0.006934
2024-09-12,AAPL,Technology,207.41,209.5,0.01006,5384871,2800,32.31,0.0111,0.015839
2024-09-12,MSFT,Technology,441.6,451.6,0.022634,3028201,2900,32.06,0.0143,0.015839
2024-09-12,JNJ,Healthcare,147.97,151.51,0.023952,3156991,380,5,0.0302,0.015839
2024-09-12,PFE,Healthcare,24.18,24.79,0.02514,5727634,160,16.39,0.0262,0.015839
2024-09-12,JPM,Financials,120.21,119.5,-0.005911,8830238,540,19.22,0.0195,0.015839
2024-09-12,BAC,Financials,28.32,29.04,0.025345,4084882,260,26.84,0.0188,0.015839
2024-09-12,XOM,Energy,91.67,90.57,-0.011986,4593054,450,13.63,0.0216,0.015839
2024-09-12,CVX,Energy,178.11,177.22,-0.00502,5065014,300,31.33,0.0286,0.015839
2024-09-12,PG,Consumer,140.8,145.05,0.030184,8632135,380,21.09,0,0.015839
2024-09-12,KO,Consumer,76.34,77.6,0.016538,4639951,260,12.13,0.0248,0.015839
2024-09-13,AAPL,Technology,209.5,213.96,0.021307,7148201,2800,14.13,0.0108,-0.006712
2024-09-13,MSFT,Technology,451.6,441.75,-0.021809,3082583,2900,22.54,0.0073,-0.006712
2024-09-13,JNJ,Healthcare,151.51,145.57,-0.039196,2850726,380,5,0.0366,-0.006712
2024-09-13,PFE,Healthcare,24.79,23.78,-0.040743,5842028,160,20.17,0.0213,-0.006712
2024-09-13,JPM,Financials,119.5,118.45,-0.008797,3183836,540,23.82,0.0243,-0.006712
2024-09-13,BAC,Financials,29.04,28.88,-0.005547,8340832,260,23.88,0.0309,-0.006712
2024-09-13,XOM,Energy,90.57,93.07,0.027623,6359281,450,22.35,0.0338,-0.006712
2024-09-13,CVX,Energy,177.22,174.35,-0.016169,6587865,300,19.23,0.0272,-0.006712
2024-09-13,PG,Consumer,145.05,141.19,-0.026615,3899940,380,15.84,0.0149,-0.006712
2024-09-13,KO,Consumer,77.6,78.02,0.00544,8112331,260,19.85,0.0202,-0.006712
2024-09-14,AAPL,Technology,213.96,208.47,-0.025663,2403674,2800,31.17,0.0227,-0.019306
2024-09-14,MSFT,Technology,441.75,438.38,-0.00764,4107842,2900,22.43,0.024,-0.019306
2024-09-14,JNJ,Healthcare,145.57,142.68,-0.019837,4584243,380,26.67,0.0126,-0.019306
2024-09-14,PFE,Healthcare,23.78,23.29,-0.020807,5949116,160,31.15,0.0237,-0.019306
2024-09-14,JPM,Financials,118.45,112.77,-0.047967,6810682,540,27.94,0.0217,-0.019306
2024-09-14,BAC,Financials,28.88,28.57,-0.010831,2170844,260,26.92,0.0113,-0.019306
2024-09-14,XOM,Energy,93.07,93.03,-0.00038,2154704,450,12.8,0.0256,-0.019306
2024-09-14,CVX,Energy,174.35,167.81,-0.037525,4398495,300,33.13,0.0311,-0.019306
2024-09-14,PG,Consumer,141.19,135.18,-0.04257,5425383,380,28.08,0.0284,-0.019306
2024-09-14,KO,Consumer,78.02,76.71,-0.016748,2732754,260,28.38,0.0221,-0.019306
2024-09-16,AAPL,Technology,208.47,205.84,-0.012605,6088112,2800,16.52,0.0254,0.011131
2024-09-16,MSFT,Technology,438.38,443.08,0.010711,3027599,2900,13.43,0.0265,0.011131
2024-09-16,JNJ,Healthcare,142.68,141.79,-0.006205,4680294,380,18.13,0.0032,0.011131
2024-09-16,PFE,Healthcare,23.29,23.53,0.010503,6246542,160,34.27,0.0149,0.011131
2024-09-16,JPM,Financials,112.77,117.64,0.043149,4468713,540,18.45,0.0142,0.011131
2024-09-16,BAC,Financials,28.57,29.33,0.026753,2906622,260,14.51,0.0172,0.011131
2024-09-16,XOM,Energy,93.03,95.69,0.028559,7753102,450,9.78,0.0381,0.011131
